,0,1,2,3,4,5,6,7,8,9
1107,-0.09755843,0.7170458,-0.12651074,0.56684226,-0.13408342,-0.30889633,-0.2962579,-0.11618304,0.71416175,-0.85771096
1108,-0.5846432,0.4624639,-0.06413378,0.6255767,0.16496785,-0.4850369,0.01859563,-0.13537703,0.49275425,-0.84893763
1109,-0.28388765,0.40338778,-0.34366575,0.6939143,0.05340884,-0.5686156,-0.11504221,-0.09443594,0.8976581,-0.6606615
1110,-0.13556518,0.71617466,-0.21265039,0.74522424,0.19509594,0.22612426,-0.10061264,-0.22887674,0.49524486,-1.0341798
1111,-0.36598176,0.4017116,-0.4180571,0.8418601,0.13887301,-0.15499339,-0.0634554,-0.20980267,0.6264437,-0.7417707
1112,-0.24015754,0.6020285,0.01341546,0.8125084,-0.0573204,0.00812725,-0.12692451,-0.09199636,0.69533396,-0.8359871
1113,-0.2574512,0.45692545,-0.20774606,0.6534146,-0.04749157,-0.43314895,0.01317045,-0.33520898,0.5188103,-0.8287145
1114,-0.25647244,0.4706131,-0.16831626,0.71066105,0.06448046,-0.41819763,-0.25501177,-0.39971456,0.60646164,-0.73406523
1115,-0.40713844,0.4618312,-0.00495561,0.632168,0.04154459,-0.40597063,-0.02111363,-0.4375028,0.6847869,-0.7023416
1116,-0.7753577,0.43509817,-0.27721518,0.750913,-0.14178105,-0.5370557,-0.44764158,-0.245053,0.56313163,-0.52948904
1117,-0.42508736,0.46963266,-0.24827331,0.5999871,0.1019875,-0.47221836,-0.39527753,-0.17985952,0.45276582,-0.99046016
1118,-0.85502946,0.41458502,-0.19932517,0.73208946,-0.35539842,-0.13689108,0.01677748,-0.15102474,0.7063864,-0.51387966
1119,-0.31517002,0.52805,-0.18586344,0.7031872,0.1639802,-0.04515856,0.16187227,-0.5254702,0.72563976,-0.6975674
1120,0.02913883,0.7767477,-0.35095578,0.6012867,-0.15415177,-0.1911901,-0.18649942,-0.3004661,0.73201674,-0.7691622
1121,-0.3003159,0.44585246,-0.3216688,0.7976722,-0.04437788,-0.26441568,0.00407838,-0.23677261,0.5272488,-0.74650615
1122,-0.46492413,0.5025257,0.20366357,0.7984767,-0.2578975,-0.22868139,0.40443406,-0.03972549,0.7610456,-0.67297715
1123,-0.16377325,0.5884537,-0.282961,0.7791751,-0.18699838,-0.24694508,-0.2900646,-0.3115213,0.5305188,-0.82769126
1124,-0.48548123,0.31704864,-0.18544425,0.85951024,-0.04427066,-0.45124853,-0.14680707,-0.08678056,0.4673896,-0.783742
1125,-0.5621083,0.3645612,0.17976296,0.84983003,-0.23073368,-0.31444386,0.10225915,-0.27314818,0.53566927,-0.6853929
1126,-0.3470708,0.30565405,-0.17202362,0.61975116,-0.12263365,-0.18622123,0.12667538,-0.09781065,0.717202,-0.9311021
1127,-0.32209972,0.23678464,-0.13505943,0.92365915,-0.12754455,-0.40408143,-0.13609268,-0.3749097,0.6304027,-0.6157631
1128,-0.20917086,0.33159998,-0.15781927,0.68337876,-0.17271532,-0.08441756,0.150829,-0.08027621,0.6988457,-0.9319417
1129,-0.33476713,0.30753618,-0.38296613,0.6819161,0.14545798,-0.2234997,-0.26299435,-0.04873238,0.8382985,-0.8504937
1130,-0.34077743,0.38587487,-0.11310449,0.792995,-0.11213121,-0.5382718,-0.15624242,-0.4516324,0.51737934,-0.6845164
1131,-0.261565,0.58034176,-0.0311999,0.8384837,-0.04584279,-0.24474838,-0.2972415,-0.00163615,0.5310837,-0.8467683
1132,-0.6150342,0.28787196,0.03414838,0.8156804,-0.33096597,-0.6172926,-0.18325481,-0.2584044,0.37168464,-0.7407026
1133,-0.2747525,0.31436622,-0.21805674,0.7533792,0.26761425,-0.20767564,-0.21623234,-0.30516323,0.69700426,-0.9172229
1134,-0.22896658,0.5334162,-0.403902,0.8748663,-0.13347833,-0.14939445,-0.09216981,-0.1887909,0.70331246,-0.6077627
1135,-0.12879813,0.3463311,-0.21419784,0.5860805,-0.11857909,-0.4527109,0.09958218,-0.16961655,0.63330644,-0.9255605
1136,-0.24091496,0.39174944,-0.11835948,0.62768084,-0.23392373,-0.28289023,-0.15620501,0.20537342,0.6139474,-1.0680964
1137,-0.17110397,0.47078633,-0.35842702,0.7507788,-0.17333288,-0.35260323,-0.0660579,-0.3370312,0.54980755,-0.76636547
1138,-0.50098723,0.32894814,0.09824451,0.9874823,0.15353173,-0.26696908,0.01186122,-0.32550362,0.5575447,-0.66660047
1139,-0.6457143,0.4482879,0.00838075,0.6940278,-0.23670663,-0.34972617,-0.09144089,-0.3279496,0.5040306,-0.73711705
1140,-0.20043953,0.436902,-0.08594884,0.6046248,-0.08647123,-0.53434336,-0.29499817,-0.02715993,0.9817236,-0.71647346
1141,-0.6167573,0.24695055,-0.2321265,0.5434882,-0.23799618,-0.39194494,0.12200015,-0.16406876,0.878919,-0.671481
1142,-0.6057581,0.10562978,-0.04821169,0.7909647,-0.146261,-0.6278429,-0.03921003,-0.09234781,0.7045091,-0.66849655
1143,-0.60590357,0.2750393,-0.21386118,0.8553895,-0.02936883,-0.56650877,-0.13580124,-0.20740841,0.44054738,-0.70630306
1144,-0.3258834,0.43793234,-0.26072523,0.878217,-0.2558703,-0.17982627,-0.00925502,0.08619247,0.6651595,-0.7304445
1145,-0.780998,0.34277987,-0.01566669,0.7092759,-0.29903868,-0.45698228,-0.07478129,-0.54982024,0.18468471,-0.8735023
1146,-0.55377716,0.45025626,-0.17882842,0.58899033,-0.14179154,-0.3029406,-0.01229841,-0.05016859,0.58759403,-0.7924705
1147,-0.26024365,0.68186617,-0.1357485,0.69332254,0.07866234,-0.33060268,-0.17559373,-0.52773696,0.6054024,-0.7154325
1148,-0.33035448,0.5047531,-0.27201462,0.778041,-0.14012955,-0.35958833,0.01061776,-0.26097772,0.33016732,-0.90029037
1149,-0.1896448,0.5073905,-0.18774417,0.88808686,-0.32207665,-0.32474542,-0.29076076,-0.0142171,0.7383366,-0.59616536
1150,-0.42113551,0.6192766,-0.01664257,0.8775805,-0.07409326,-0.22764096,0.2356355,-0.07414739,0.6864487,-0.595035
1151,-0.43862304,0.44671813,-0.11609247,0.7899016,-0.11535023,-0.26226777,-0.20813295,-0.44492984,0.6279294,-0.6227465
1152,-0.41360396,0.41844124,-0.30883712,0.6355106,0.04829603,-0.25841337,-0.23434336,0.02746104,0.67642033,-0.87604946
1153,-0.71810776,0.44073242,-0.04295497,0.6865011,-0.11047881,-0.5616787,-0.3611973,-0.45934096,0.35850915,-0.7970845
1154,-0.31254604,0.26760006,-0.33457246,0.7886865,0.30471343,0.07606961,-0.16355795,-0.08092678,0.78030044,-0.9820127
1155,-0.30915502,0.54536337,-0.1975506,0.92623055,-0.02396257,-0.25279114,-0.03507284,-0.1670043,0.4361883,-0.7472022
1156,-0.02376748,0.470098,-0.23244041,0.6644022,-0.0606605,-0.3338878,0.30847532,-0.41042942,0.77541584,-0.817975
1157,-0.40251946,0.39487374,-0.05628355,0.61468536,0.17693992,-0.29442266,-0.01013391,-0.21802181,0.7063263,-0.84957814
1158,-0.6049335,0.57899433,-0.05874829,0.9530625,-0.15509032,-0.457612,0.03002732,-0.02769935,0.4574063,-0.5467863
1159,-0.4779592,0.40185252,-0.41868874,0.53252363,0.15979905,-0.5186984,-0.2901784,-0.2621405,0.47271785,-0.95135957
1160,-0.12755528,0.7516715,-0.2724245,0.72144854,-0.428947,-0.3299812,-0.26480165,0.06320691,0.8076849,-0.6236778
1161,-0.23395315,0.23917302,0.06800428,0.78980875,-0.00791358,-0.23295064,-0.28589872,-0.13630097,0.7892469,-0.8518758
1162,-0.46047896,0.46709162,0.16772518,0.92831063,-0.17560273,-0.3301493,-0.15783569,-0.05281631,0.39964232,-1.0493246
1163,-0.10788782,0.56240827,-0.29372224,0.69013083,-0.13314621,-0.11654957,-0.07344415,-0.4485052,0.50372463,-0.9173731
1164,-0.8321438,0.27450457,0.01621568,0.83956563,-0.19650063,-0.27467227,0.00303792,-0.22863716,0.73919725,-0.5403128
1165,-0.54912,0.16506498,-0.34601122,0.4947412,-0.09225412,-0.6081005,-0.17718342,-0.27842706,0.7632857,-0.7885722
1166,-0.08759357,0.33963275,-0.16022268,0.84227,-0.03850948,-0.46261984,-0.32024208,-0.5011831,0.5649816,-0.7840557
1167,-0.38998255,0.18852752,-0.38277206,0.57468194,0.06366267,-0.30901352,0.03468574,-0.14025687,0.73443717,-0.92681193
1168,-0.48717937,0.34493944,-0.18938698,0.817295,-0.12486281,-0.2648172,0.07326984,0.01738758,0.6793092,-0.6956701
1169,0.0126079,0.7024956,-0.11278072,0.5989771,-0.19078626,-0.44655916,-0.3294744,-0.04460469,0.71006364,-0.92628723
1170,0.1375387,0.53144294,-0.07669366,0.6462989,-0.02408479,-0.08667094,-0.10375747,-0.569426,0.94345593,-0.7435675
1171,-0.45240057,0.39645565,-0.0203148,0.75437295,0.08075905,-0.3250163,-0.23108777,-0.06257149,0.60640675,-0.8669852
1172,-0.66439533,0.31807607,-0.2022177,0.913796,-0.20938933,-0.117242,0.04922138,-0.13330813,0.6689736,-0.5258753
1173,-0.30373967,0.7418161,-0.18487303,0.66358024,0.00839811,-0.259373,-0.29866886,-0.41568384,0.70070684,-0.62118053
1174,-0.17541917,0.3642821,-0.33452737,0.7331031,-0.09271877,0.14933401,0.03001433,-0.20868543,0.77711946,-0.88545024
1175,-0.48458737,0.3362275,-0.24298371,0.8751057,0.239423,-0.14148045,-0.25078475,-0.40240264,0.75426656,-0.58696127
1176,-0.605796,0.26364368,-0.20982438,0.7698832,0.07537744,-0.31142777,-0.2126892,-0.09277258,0.71461254,-0.7299115
1177,-0.6229231,0.11134678,-0.25456655,0.56876904,-0.06923946,-0.516983,-0.01277941,-0.19365129,0.6412194,-0.8885435
1178,-0.39359194,0.4469912,-0.22917937,0.6577431,0.03289676,-0.4174872,-0.07736458,-0.4333323,0.3963094,-0.8744601
1179,-0.35642424,0.5730248,0.11462697,0.7941445,0.19610442,-0.22046241,0.24534532,-0.0651923,0.43305868,-1.0070224
1180,-0.14456001,0.30655524,-0.00778281,0.7537838,-0.03842619,0.05100935,-0.12261541,0.07987076,0.8207696,-0.98143184
1181,-0.52898896,0.22355668,0.02336623,1.0045675,-0.01993156,-0.46487167,-0.01114136,-0.04977735,0.5606725,-0.603267
1182,-0.1948122,0.36424178,-0.45833576,0.7580345,0.14724126,-0.24120353,-0.06301027,-0.436487,0.6961344,-0.69361913
1183,-0.6566736,0.35964218,-0.08808529,0.85468954,-0.06117477,-0.49331063,-0.03640685,-0.08641724,0.5481551,-0.6513946
1184,-0.544846,0.40865287,-0.07704869,0.64269894,-0.03951435,-0.29480714,-0.38685006,-0.52098805,0.5383082,-0.8619102
1185,-0.41668853,0.15312502,-0.11446621,0.92749345,-0.24146248,-0.25383082,0.24752696,-0.09389694,0.73685014,-0.62363166
1186,-0.47571102,0.38563442,-0.13798107,0.5169395,-0.2897811,-0.293592,0.09589987,-0.05000257,0.69469863,-0.85999256
1187,-0.37957004,0.17918894,-0.2122431,0.5781285,0.01217284,-0.33768368,-0.12737893,-0.06871302,0.6478751,-1.0384225
1188,-0.54853356,0.33263728,-0.28128943,0.60964817,-0.31964067,-0.26859513,0.43833947,-0.07888388,0.69171274,-0.83395016
1189,-0.3636975,0.5743922,-0.38621613,0.6500485,-0.0557562,-0.64736646,-0.01354358,-0.30940008,0.2585316,-1.0051897
1190,-0.4314433,0.25434196,-0.01202803,0.84725696,0.00658097,-0.56578135,-0.11796446,-0.17459036,0.51509494,-0.79195637
1191,-0.5488842,0.31764013,-0.00037717802,0.8351135,-0.17065696,-0.41858852,0.3261386,-0.25687695,0.45736516,-0.746515
1192,-0.5733955,0.36124736,-0.07118285,0.6418507,-0.16294453,-0.30349603,-0.20087713,0.01970874,0.64485216,-0.85202396
1193,-0.42968276,0.46271908,-0.37784487,0.65379757,0.26612163,-0.41725814,-0.10720201,-0.24054123,0.79487383,-0.6751363
1194,-0.361846,0.37762818,-0.32677928,0.6109713,-0.03163072,-0.34656462,-0.0987628,-0.31313887,0.72030276,-0.7259258
1195,-0.23683418,0.79929805,-0.11741915,0.55535376,-0.00598571,-0.34585044,0.36956376,-0.12489177,0.6121922,-0.8158043
1196,-0.7580919,0.19732693,-0.08489908,0.76637805,-0.36876827,-0.27653214,0.06497388,-0.1614535,0.8072532,-0.5395905
1197,-0.02420313,0.37392345,-0.4137259,0.77767825,-0.12138268,-0.12993753,-0.13192686,-0.07337967,0.6216222,-0.9407072
1198,-0.37298703,0.34671125,-0.2140196,0.74159193,0.04318748,-0.50484973,-0.17911588,-0.2902088,0.6622099,-0.7333299
1199,-0.6007748,0.21884337,-0.13986142,0.6550938,-0.1718121,-0.5327569,-0.02357369,-0.31133354,0.6719519,-0.721588
1200,-0.421166,0.42889193,-0.02518601,0.6836809,-0.045302,-0.30418414,-0.23609246,-0.32104933,0.7207129,-0.7004298
1201,-0.560521,0.48200113,-0.16271253,0.6788447,0.16420317,-0.23380987,-0.10353076,-0.32249978,0.67366683,-0.7263609
1202,-0.35784173,0.14285311,-0.04736247,0.6860908,-0.06066054,-0.21842538,-0.15025887,-0.02595287,0.5832531,-1.0811943
1203,-0.6904785,0.24063943,-0.21514978,0.91139656,-0.04251219,-0.2237915,-0.2991192,0.03078376,0.49943054,-0.85550725
1204,-0.5872651,0.43731716,-0.513378,0.68058914,0.10325292,-0.41182157,-0.1742153,-0.13213332,0.53806406,-0.84843093
1205,-0.643369,0.3113245,-0.1424524,0.86248976,-0.27010754,-0.22894885,0.13744348,-0.32844165,0.5418057,-0.5599571
1206,-0.3341529,0.22884394,-0.11680173,0.7814892,-0.11299102,-0.67538935,-0.0833785,-0.39914656,0.55203944,-0.7470763
1207,-0.46621895,0.17728339,0.01244748,0.77947485,-0.05214773,-0.6098551,-0.05771038,-0.25796223,0.65260655,-0.71462595
1208,-0.18714203,0.43233874,0.11114268,0.66294783,-0.2587489,-0.1494624,-0.21143551,0.05673409,0.75492334,-0.9537676
1209,-0.72504765,0.33802274,-0.06448441,0.8299428,-0.52315116,-0.16943826,0.00673239,-0.11496783,0.648836,-0.62082666
1210,-0.21752122,0.5970857,-0.09849863,0.704166,0.23085392,-0.18856557,0.14582002,0.0568045,0.61385554,-0.971448
1211,-0.23047306,0.60626006,-0.09130389,0.6548106,-0.01577782,-0.15318684,-0.10460405,-0.413609,0.58304965,-0.81390667
1212,-0.22159359,0.5689854,-0.04914642,0.74634796,-0.04761398,-0.28478748,0.09422727,-0.3180567,0.60825366,-0.75640625
1213,-0.09675258,0.6053749,-0.00812663,0.6482857,-0.10454544,-0.17869815,-0.0058769,-0.28958985,0.7096602,-0.8641742
1214,-0.3713639,0.66034704,-0.09594189,0.6648702,-0.06639895,-0.1702839,0.12715504,-0.31992993,0.50432193,-0.84045565
1215,-0.98966205,0.55996835,-0.27693948,0.86111945,-0.01400819,-0.22035977,0.13836752,-0.03165377,0.63699514,-0.44546276
1216,-0.14441706,0.6098813,-0.14179176,0.67226106,-0.15918633,-0.19293143,0.07878921,-0.31734127,0.5605599,-0.86556727
1217,-0.7508594,0.53021634,-0.24110366,0.8714246,-0.28637874,-0.5888296,-0.06987433,0.11551902,0.79396623,-0.3077497
1218,-0.81614184,0.26941785,-0.09690196,0.7953145,-0.24724174,-0.07717397,0.42258883,-0.00517151,0.7461992,-0.684813
1219,-0.35153717,0.51239175,0.04306868,0.72422725,-0.14097236,-0.17234589,0.6179958,-0.03523572,0.6803353,-0.80037683
1220,-0.45245934,0.33536324,-0.03956856,0.80255103,-0.19379316,-0.5419889,0.20110033,-0.0504867,0.47357607,-0.79131997
1221,-0.6842961,0.43860534,-0.19874586,1.0154263,-0.386334,-0.61052716,-0.01735858,-0.10285618,0.38214463,-0.47809157
1222,-0.2684394,0.32387325,-0.10550397,0.7809417,-0.18657598,-0.54446894,-0.00024373904,-0.25968152,0.81280893,-0.50666654
1223,-0.31610006,0.31799176,-0.4205868,0.8328401,-0.16261879,-0.33525455,-0.09459607,-0.2179838,0.46217543,-0.8572682
1224,-0.12013574,0.42585334,-0.1284579,0.6477155,-0.29828414,0.04745412,0.13689834,-0.09586129,0.640144,-1.070042
1225,-0.74724823,0.59994686,0.04533933,0.80369204,-0.25561094,-0.41795546,-0.12530272,-0.45014518,0.42617583,-0.54720306
1226,-0.35593095,0.34812182,-0.12412401,0.7875117,-0.21193233,-0.5203364,-0.27101094,-0.40829316,0.48248887,-0.74948347
1227,-0.7631156,0.08381231,-0.10906196,0.7596416,-0.2823314,-0.22056483,0.24056396,-0.05338464,0.7853572,-0.71579653
1228,-0.21155863,0.72066957,-0.4166008,0.74437535,0.00638085,-0.21171261,0.15002067,-0.13354081,0.56888676,-0.70463485
1229,-0.43050465,0.41355148,0.05368073,0.9022203,-0.01783885,0.02731575,0.12234359,-0.25106913,0.68371457,-0.7027708
1230,-0.61222816,0.25076166,-0.06314445,0.73777294,-0.07346297,-0.6119026,-0.1659618,-0.389132,0.5308166,-0.72021717
1231,-0.46142676,0.24881504,-0.20455816,0.4685839,-0.05608451,-0.16297545,0.14815722,0.10503667,0.85179746,-1.007662
1232,-0.34086108,0.4571909,0.13721879,0.82730013,0.00318025,-0.2616534,0.06603752,0.0171966,0.7355061,-0.74089724
1233,-0.39106932,0.27636513,-0.0816059,0.5738129,-0.28716186,-0.06383213,-0.29501504,0.1267583,0.7973276,-1.0413396
1234,-0.20298438,0.37581715,-0.3265073,0.6051208,-0.3215156,-0.15913527,0.25683087,-0.1160862,0.513616,-1.0623353
1235,-0.40367058,0.13017078,-0.11432281,0.84267026,0.00278308,-0.26361287,-0.16822639,-0.13403684,0.74115527,-0.7444511
1236,-0.2319216,0.4292716,0.21281798,0.9335444,-0.08063184,-0.12851435,-0.05335347,-0.05448732,0.64490443,-0.7788705
1237,-0.38629195,0.27801278,-0.3678889,0.6048201,0.15379924,-0.1450531,-0.16241942,0.1929937,0.84668285,-1.0160202
1238,-0.23561817,0.5234972,0.04600301,0.6440912,-0.2962879,-0.20701092,-0.22610685,-0.17700642,0.6022703,-0.8751267
1239,-0.32024792,0.7043279,-0.02671901,0.6306912,-0.19584696,-0.12344489,0.01320939,-0.4292252,0.4342029,-0.82697326
1240,-0.3875324,0.3456157,-0.3023794,0.5969513,0.14821602,-0.30512992,-0.17174627,-0.07956021,0.77219474,-0.9019605
1241,-0.38856307,0.3881753,-0.00794289,0.68398625,-0.15165795,-0.21653996,-0.5069008,-0.31683645,0.54718965,-0.9590722
1242,-0.18163775,0.3024892,-0.2934118,0.6896659,0.0225107,-0.34183577,0.30686268,-0.12146604,0.7976794,-0.85508627
1243,-0.17013167,0.44592133,-0.18485494,0.7085219,0.0211037,-0.07627239,-0.03362216,-0.2574783,0.7953407,-0.7888949
1244,-0.5681171,0.3386064,-0.6034759,0.8471835,0.29582885,-0.19278033,-0.3966241,-0.24237902,0.72685695,-0.6426421
1245,-0.68024117,0.50754684,0.21804157,0.6921374,-0.35978937,-0.01477005,0.24924238,-0.10150009,0.7499795,-0.751335
1246,-0.6584084,0.34557453,-0.31371668,0.78628224,0.18763293,-0.08997686,0.11835711,-0.2605042,0.8488335,-0.56250054
1247,-0.2809564,0.40309736,-0.18280275,0.7102242,-0.18882316,-0.42023686,-0.12323015,-0.10687877,0.51158243,-0.92164505
1248,-0.41060528,0.39843744,-0.1414306,0.74775434,-0.07749388,-0.19472688,-0.04601436,-0.06666656,0.71021265,-0.7700943
1249,-0.38362968,0.31847593,-0.35325736,0.75069356,-0.00170405,-0.4922641,-0.35263553,-0.44681033,0.5962771,-0.6964761
1250,-0.641582,0.26630297,-0.22493145,0.6507301,0.07656571,-0.42987895,-0.07265604,-0.36517847,0.5486669,-0.8105166
1251,-0.4573574,0.08633007,-0.31787097,0.63835126,0.10543098,-0.12853657,-0.16744627,-0.13190925,0.81985855,-0.9382661
1252,-0.3723789,0.64450175,-0.1476817,0.65568525,0.09216871,-0.24377361,-0.2373565,-0.29573348,0.72112364,-0.7178789
1253,-0.29942805,0.5023087,-0.2759148,0.6430404,-0.08886699,-0.21204753,0.22197248,-0.13283007,0.6555729,-0.76610535
1254,-0.43850866,0.21297032,0.02291472,0.7527696,-0.12969097,-0.6717431,0.05428043,-0.11971904,0.7923309,-0.6214397
1255,-0.5620246,0.24500896,-0.11540092,0.77368504,-0.2879711,-0.20063096,0.28670758,-0.15371193,0.644716,-0.77391833
1256,0.07143287,0.7098066,-0.14812876,0.65122825,-0.2293322,-0.30698758,-0.16898774,-0.34522757,0.7429669,-0.7310984
1257,-0.03989967,0.7502737,-0.14960319,0.6044601,-0.40628868,-0.52334774,-0.35458326,-0.2921097,0.8743851,-0.6003121
1258,0.19979951,0.5352218,-0.20272061,0.48922735,-0.04774824,-0.34037682,-0.08814489,-0.5873971,0.3470712,-1.350429
1259,-0.30133182,0.5006832,-0.19910064,0.76682556,-0.19284913,-0.14590701,-0.44997877,-0.08313394,0.41259724,-0.9677711
1260,-0.34418863,0.54858154,-0.01200858,0.7794859,-0.17387709,-0.14775467,0.10623225,-0.14608109,0.6116267,-0.7181349
1261,-0.41248003,0.3219316,-0.06932994,0.6252308,-0.12076222,-0.49299073,-0.06279999,-0.04560897,0.7982209,-0.7103453
1262,-0.31998876,0.36367896,0.02088122,0.7788059,0.0754298,-0.34196055,-0.00475759,-0.14742526,0.7176075,-0.7699157
1263,-0.23821372,0.49091023,-0.25163838,0.683555,0.14368878,-0.32070953,-0.05209394,-0.44567913,0.6990333,-0.70262784
1264,-0.5976029,0.34408557,-0.24583854,0.65173024,-0.11081374,-0.41615522,-0.02158857,-0.10514245,0.9535814,-0.5701787
1265,-0.05581865,0.6613408,-0.2635044,0.60943526,-0.06214847,-0.34538606,0.18948758,-0.30773276,0.7394721,-0.73664206
1266,-0.12219344,0.5567759,-0.00283504,0.6527905,-0.0586919,-0.00841942,-0.35756165,-0.04688922,0.7390379,-0.9654039
1267,-0.8771672,0.5334489,0.00338053,0.8848685,-0.37290746,-0.2541834,0.11285984,-0.03452392,0.55835754,-0.48551604
1268,-0.08313233,0.55157065,-0.29588845,0.84056115,0.06612615,-0.01317223,-0.11216632,-0.1890542,0.4975066,-0.9924521
1269,-0.33075413,0.28717566,-0.19026223,0.65121514,-0.10094568,-0.20937611,0.2176637,-0.08649778,0.66987246,-0.9124345
1270,-0.09976937,0.42645228,-0.33497804,0.98140097,0.3713677,-0.10222816,-0.16777042,-0.36978376,0.59425974,-0.79096866
1271,0.02026255,0.8353251,-0.24732755,0.57056004,-0.3758265,-0.576376,-0.32789505,-0.15182477,0.9001125,-0.5808243
1272,-0.19673765,0.83768195,-0.45303088,0.53733516,-0.02599099,-0.5200657,-0.35603335,-0.32983702,0.54879427,-0.7514515
1273,-0.25550178,0.6304375,0.01471532,0.60369456,0.12502924,-0.40165824,-0.1604136,-0.49791998,0.5653361,-0.84307736
1274,-0.663594,0.33005837,0.04973284,0.82510203,-0.19164996,-0.24909885,0.30288136,0.10282321,0.71701425,-0.73850477
1275,-0.4409086,0.19311352,-0.07162421,0.6808898,-0.15818186,-0.42817223,-0.22386564,-0.08814127,0.6850521,-0.8921769
1276,-0.27711684,0.50802284,-0.09291093,0.733779,-0.01462066,-0.4724469,-0.22674054,-0.43906823,0.5248266,-0.7951283
1277,-0.37204972,0.3262872,-0.30156985,0.56691694,-0.12117585,-0.43859327,-0.09752149,-0.29073188,0.6073553,-0.9494823
1278,-0.40184024,0.1359604,-0.03894651,0.66522497,-0.22226283,-0.48872748,-0.07765503,-0.05981098,0.7128486,-0.9105378
1279,-0.24006358,0.6198901,-0.6474173,0.6395225,-0.30456483,-0.61732167,0.2980176,-0.14700653,0.04778758,-1.2298424
1280,-0.7384668,0.35536247,-0.0795605,0.70549583,0.0298106,-0.5167592,-0.06491095,-0.20361684,0.38107312,-0.86657333
1281,-0.36322206,0.26927117,0.14857507,0.88875836,0.07085543,-0.34476396,-0.00648468,-0.02955256,0.6287651,-0.8614121
1282,-0.7289456,0.6008878,-0.13900612,0.74287045,-0.15716073,-0.32204783,0.10449578,0.19834897,0.7466954,-0.6010348
1283,-0.40550345,0.12351941,-0.13828762,0.64680725,0.0974161,-0.19894011,0.0136047,-0.04436796,0.8406158,-0.9246898
1284,-0.37503192,0.35046458,-0.38150176,0.92299724,0.1529886,-0.39858446,-0.25915018,-0.3638972,0.83395576,-0.46448696
1285,-0.52289176,0.34461638,-0.166931,0.74001503,0.03817167,-0.17945077,-0.17667896,-0.20977992,0.65387285,-0.76334286
1286,-0.5715436,0.31285954,-0.17370047,0.8468646,-0.2182761,-0.4806221,-0.09448434,-0.18732938,0.42233247,-0.70650375
1287,-0.38209042,0.71656257,0.12420515,0.86014676,-0.11004129,-0.4038438,0.08220694,0.07761621,0.55287784,-0.68932223
1288,-0.20501052,0.10086128,-0.36982796,0.78165764,0.08721629,0.12697123,-0.07635473,-0.26930502,0.6934223,-1.0011356
1289,-0.45224148,0.40965158,-0.18590134,0.74790233,-0.11790669,-0.29827136,0.123854,-0.11144676,0.5606169,-0.8271606
1290,-0.70688885,0.417277,-0.06323467,0.6720311,-0.1180125,-0.59398216,-0.05006721,0.0112864,0.36556292,-0.8967761
1291,-0.48869908,0.69597584,-0.34282303,0.6681831,-0.38707125,-0.48242876,0.25276762,-0.09735784,0.21559824,-0.9087755
1292,-0.49768752,0.45258576,-0.37512892,0.60190296,0.08932362,-0.3442365,-0.29486325,-0.55380756,0.78740835,-0.639922
1293,-0.41402248,0.42371264,-0.08946906,0.8122602,-0.2677734,-0.45037642,0.00724451,-0.14251594,0.61423594,-0.6140214
1294,-0.36932093,0.55440414,-0.05440977,0.7763678,0.11354316,0.07124408,-0.28035608,-0.51352113,0.6356953,-0.74266714
1295,-0.35173917,0.39939362,-0.05875888,0.7762481,-0.19955376,-0.451966,-0.00778528,-0.12295171,0.62055844,-0.7504188
1296,-0.28494135,0.12445227,0.14361387,0.61395884,-0.08888281,0.18540792,-0.19766958,-0.41015542,1.1936998,-0.8551585
1297,-0.5389038,0.31126758,-0.07156903,0.7296609,-0.33901745,-0.39288127,0.15585245,-0.15457594,0.5654021,-0.74757546
1298,-0.27790266,0.48846757,-0.5319335,0.615874,0.02084926,-0.2827623,0.11568066,-0.4770922,0.5005382,-0.8099622
1299,-0.36498347,0.33383068,-0.2286357,0.8209388,0.14475007,-0.323821,-0.05807982,-0.31737262,0.6078384,-0.7021151
1300,-0.6628833,0.18357903,-0.11863554,0.9500734,-0.21182181,-0.61131483,-0.01342097,-0.36260328,0.46634704,-0.5303478
1301,-0.3551596,0.31504053,-0.28997222,0.7887916,0.11841122,-0.31398636,-0.08199134,-0.6142907,0.6568447,-0.6669403
1302,-0.6477974,0.63312083,-0.01646057,0.8183676,-0.42286757,-0.22523566,0.35363892,-0.06994577,0.51594603,-0.6606612
1303,-0.31955966,0.30287015,-0.37930936,0.617497,0.05396228,-0.35543954,0.07544937,-0.29669186,0.6254573,-0.91186726
1304,-0.6683374,0.5193872,-0.1277646,0.78327954,-0.01925969,-0.2506631,-0.08333267,-0.2556901,0.52403855,-0.65351695
1305,-0.44372213,0.26941898,-0.2908418,0.5864678,-0.07118369,-0.45881283,-0.00389615,-0.3858535,0.889799,-0.6417685
1306,-0.1714261,0.49975786,-0.00263686,0.8139698,0.02870367,-0.3920507,0.00867108,0.04223088,0.8409448,-0.6152804
1307,-0.25656322,0.4139502,-0.17289014,0.7325602,-0.03333284,-0.10712235,-0.02440918,-0.32756355,0.63538677,-0.8426031
1308,-0.582327,0.28356296,-0.03670464,0.5431848,-0.12176109,-0.28856876,-0.06173649,-0.02748612,0.67994225,-0.9764699
1309,-0.20901433,0.5285933,-0.0850808,0.7539022,0.01647141,-0.36755842,-0.14095189,-0.23004721,0.6539476,-0.7966821
